EMIS_Code,School_Name,District,Tehsil,Area_Used,OSM_Type,OSM_ID,OSM_Name,OSM_Latitude,OSM_Longitude,OSM_URL,Distance_km,Distance_Reference,Similarity_Score,Token_Jaccard,Token_Containment,String_Ratio,Confidence_Tier,Reviewer_Decision,Status
33310319,GMPS CHAK 161 GB I,T.T.SINGH,GOJRA,"district bbox (Toba Tek Singh District, rel 16117652)",node,4728028559,Government PS Boys Chak 740 GB,30.643058,72.622339,https://www.openstreetmap.org/node/4728028559,30.0,tehsil sibling median (1 schools),0.688,0.286,0.5,0.688,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33310319,GMPS CHAK 161 GB I,T.T.SINGH,GOJRA,"district bbox (Toba Tek Singh District, rel 16117652)",way,1245860376,GHS Chak No.328 GB,30.791774,72.316971,https://www.openstreetmap.org/way/1245860376,28.4,tehsil sibling median (1 schools),0.667,0.333,0.667,0.552,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33310319,GMPS CHAK 161 GB I,T.T.SINGH,GOJRA,"district bbox (Toba Tek Singh District, rel 16117652)",node,9845585630,Government Primary School Chak 741 GB,30.640144,72.538057,https://www.openstreetmap.org/node/9845585630,30.4,tehsil sibling median (1 schools),0.667,0.333,0.667,0.621,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33310319,GMPS CHAK 161 GB I,T.T.SINGH,GOJRA,"district bbox (Toba Tek Singh District, rel 16117652)",way,1024682368,Government Girls Primary School Chak 241 GB I Behram,31.053148,72.774248,https://www.openstreetmap.org/way/1024682368,24.4,tehsil sibling median (1 schools),0.6,0.429,0.6,0.579,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33310319,GMPS CHAK 161 GB I,T.T.SINGH,GOJRA,"district bbox (Toba Tek Singh District, rel 16117652)",way,449220379,Govt. Elementary School Chak 370 JB,31.110087,72.704786,https://www.openstreetmap.org/way/449220379,25.1,tehsil sibling median (1 schools),0.483,0.143,0.333,0.483,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33310319,GMPS CHAK 161 GB I,T.T.SINGH,GOJRA,"district bbox (Toba Tek Singh District, rel 16117652)",way,1024679581,Government Primary School Chak 241 GB North Behram,31.050386,72.773079,https://www.openstreetmap.org/way/1024679581,24.1,tehsil sibling median (1 schools),0.476,0.25,0.4,0.476,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33310319,GMPS CHAK 161 GB I,T.T.SINGH,GOJRA,"district bbox (Toba Tek Singh District, rel 16117652)",way,311681165,(unnamed amenity=school POI),30.945543,72.717405,https://www.openstreetmap.org/way/311681165,13.7,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33310319,GMPS CHAK 161 GB I,T.T.SINGH,GOJRA,"district bbox (Toba Tek Singh District, rel 16117652)",way,487508261,(unnamed amenity=school POI),30.536692,72.699357,https://www.openstreetmap.org/way/487508261,43.1,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33320089,GGES CHAK 706 GB,T.T.SINGH,KAMALIA,"district bbox (Toba Tek Singh District, rel 16117652)",node,4728028559,Government PS Boys Chak 740 GB,30.643058,72.622339,https://www.openstreetmap.org/node/4728028559,16.8,district sibling median (2 schools),0.8,0.333,0.5,0.8,Strong,,NEEDS MANUAL VERIFICATION - not accepted
33320089,GGES CHAK 706 GB,T.T.SINGH,KAMALIA,"district bbox (Toba Tek Singh District, rel 16117652)",node,9845585630,Government Primary School Chak 741 GB,30.640144,72.538057,https://www.openstreetmap.org/node/9845585630,15.5,district sibling median (2 schools),0.667,0.4,0.667,0.667,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33320089,GGES CHAK 706 GB,T.T.SINGH,KAMALIA,"district bbox (Toba Tek Singh District, rel 16117652)",way,1245860376,GHS Chak No.328 GB,30.791774,72.316971,https://www.openstreetmap.org/way/1245860376,22.0,district sibling median (2 schools),0.667,0.4,0.667,0.593,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33320089,GGES CHAK 706 GB,T.T.SINGH,KAMALIA,"district bbox (Toba Tek Singh District, rel 16117652)",way,449220379,Govt. Elementary School Chak 370 JB,31.110087,72.704786,https://www.openstreetmap.org/way/449220379,39.8,district sibling median (2 schools),0.667,0.167,0.333,0.667,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33320089,GGES CHAK 706 GB,T.T.SINGH,KAMALIA,"district bbox (Toba Tek Singh District, rel 16117652)",way,1024679581,Government Primary School Chak 241 GB North Behram,31.050386,72.773079,https://www.openstreetmap.org/way/1024679581,37.1,district sibling median (2 schools),0.5,0.286,0.5,0.4,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33320089,GGES CHAK 706 GB,T.T.SINGH,KAMALIA,"district bbox (Toba Tek Singh District, rel 16117652)",way,1024682368,Government Girls Primary School Chak 241 GB I Behram,31.053148,72.774248,https://www.openstreetmap.org/way/1024682368,37.4,district sibling median (2 schools),0.5,0.286,0.5,0.444,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33320089,GGES CHAK 706 GB,T.T.SINGH,KAMALIA,"district bbox (Toba Tek Singh District, rel 16117652)",way,311681165,(unnamed amenity=school POI),30.945543,72.717405,https://www.openstreetmap.org/way/311681165,24.7,district sibling median (2 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33320089,GGES CHAK 706 GB,T.T.SINGH,KAMALIA,"district bbox (Toba Tek Singh District, rel 16117652)",way,487508261,(unnamed amenity=school POI),30.536692,72.699357,https://www.openstreetmap.org/way/487508261,30.7,district sibling median (2 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33340414,GGPS CHAK 752 GB,T.T.SINGH,PIR MAHAL,"district bbox (Toba Tek Singh District, rel 16117652)",node,9845585630,Government Primary School Chak 741 GB,30.640144,72.538057,https://www.openstreetmap.org/node/9845585630,2.6,tehsil sibling median (1 schools),0.818,0.5,0.667,0.818,Strong,,NEEDS MANUAL VERIFICATION - not accepted
33340414,GGPS CHAK 752 GB,T.T.SINGH,PIR MAHAL,"district bbox (Toba Tek Singh District, rel 16117652)",way,1245860376,GHS Chak No.328 GB,30.791774,72.316971,https://www.openstreetmap.org/way/1245860376,24.6,tehsil sibling median (1 schools),0.818,0.5,0.667,0.818,Strong,,NEEDS MANUAL VERIFICATION - not accepted
33340414,GGPS CHAK 752 GB,T.T.SINGH,PIR MAHAL,"district bbox (Toba Tek Singh District, rel 16117652)",way,449220379,Govt. Elementary School Chak 370 JB,31.110087,72.704786,https://www.openstreetmap.org/way/449220379,54.6,tehsil sibling median (1 schools),0.727,0.2,0.333,0.727,Strong,,NEEDS MANUAL VERIFICATION - not accepted
33340414,GGPS CHAK 752 GB,T.T.SINGH,PIR MAHAL,"district bbox (Toba Tek Singh District, rel 16117652)",node,4728028559,Government PS Boys Chak 740 GB,30.643058,72.622339,https://www.openstreetmap.org/node/4728028559,10.5,tehsil sibling median (1 schools),0.72,0.4,0.667,0.72,Strong,,NEEDS MANUAL VERIFICATION - not accepted
33340414,GGPS CHAK 752 GB,T.T.SINGH,PIR MAHAL,"district bbox (Toba Tek Singh District, rel 16117652)",way,1024679581,Government Primary School Chak 241 GB North Behram,31.050386,72.773079,https://www.openstreetmap.org/way/1024679581,51.2,tehsil sibling median (1 schools),0.667,0.333,0.667,0.514,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33340414,GGPS CHAK 752 GB,T.T.SINGH,PIR MAHAL,"district bbox (Toba Tek Singh District, rel 16117652)",way,1024682368,Government Girls Primary School Chak 241 GB I Behram,31.053148,72.774248,https://www.openstreetmap.org/way/1024682368,51.5,tehsil sibling median (1 schools),0.667,0.333,0.667,0.581,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33340414,GGPS CHAK 752 GB,T.T.SINGH,PIR MAHAL,"district bbox (Toba Tek Singh District, rel 16117652)",way,487508261,(unnamed amenity=school POI),30.536692,72.699357,https://www.openstreetmap.org/way/487508261,21.7,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33340414,GGPS CHAK 752 GB,T.T.SINGH,PIR MAHAL,"district bbox (Toba Tek Singh District, rel 16117652)",way,311681165,(unnamed amenity=school POI),30.945543,72.717405,https://www.openstreetmap.org/way/311681165,38.5,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33410240,GPS CHAK NO 466 JB DEPUTY WALA,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,7848528985,GOVT High School Chak 8JB,31.484719,73.048542,https://www.openstreetmap.org/node/7848528985,28.1,district sibling median (3 schools),0.5,0.167,0.5,0.452,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33410240,GPS CHAK NO 466 JB DEPUTY WALA,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",way,247203697,31 chak school,31.492545,72.877258,https://www.openstreetmap.org/way/247203697,28.4,district sibling median (3 schools),0.5,0.167,0.5,0.267,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33410240,GPS CHAK NO 466 JB DEPUTY WALA,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,6264405786,Markaz Al Deen Ul Khalis,31.400064,73.109963,https://www.openstreetmap.org/node/6264405786,38.7,district sibling median (3 schools),0.426,0.0,0.0,0.426,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33410240,GPS CHAK NO 466 JB DEPUTY WALA,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,5279569522,Govt. Middle School for Boys Gatwala,31.461723,73.191925,https://www.openstreetmap.org/node/5279569522,35.9,district sibling median (3 schools),0.353,0.0,0.0,0.353,Weak,,NEEDS MANUAL VERIFICATION - not accepted
33410240,GPS CHAK NO 466 JB DEPUTY WALA,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,5259931200,The City Grammar School,31.405205,73.111641,https://www.openstreetmap.org/node/5259931200,38.2,district sibling median (3 schools),0.343,0.0,0.0,0.343,Weak,,NEEDS MANUAL VERIFICATION - not accepted
33410240,GPS CHAK NO 466 JB DEPUTY WALA,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,1029599217,Punjab International Public School,31.564149,72.651533,https://www.openstreetmap.org/node/1029599217,36.5,district sibling median (3 schools),0.326,0.0,0.0,0.326,Weak,,NEEDS MANUAL VERIFICATION - not accepted
33410240,GPS CHAK NO 466 JB DEPUTY WALA,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",way,1486191892,(unnamed amenity=school POI),31.76107,72.908324,https://www.openstreetmap.org/way/1486191892,7.9,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33410240,GPS CHAK NO 466 JB DEPUTY WALA,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,13626280079,(unnamed amenity=school POI),31.757581,72.904618,https://www.openstreetmap.org/node/13626280079,8.0,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33410240,GPS CHAK NO 466 JB DEPUTY WALA,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",way,1486191888,(unnamed amenity=school POI),31.766466,72.907015,https://www.openstreetmap.org/way/1486191888,8.2,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33410296,GPS RAZA NAGAR,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,6264405786,Markaz Al Deen Ul Khalis,31.400064,73.109963,https://www.openstreetmap.org/node/6264405786,38.7,district sibling median (3 schools),0.412,0.0,0.0,0.412,Possible,,NEEDS MANUAL VERIFICATION - not accepted
33410296,GPS RAZA NAGAR,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,5279569522,Govt. Middle School for Boys Gatwala,31.461723,73.191925,https://www.openstreetmap.org/node/5279569522,35.9,district sibling median (3 schools),0.381,0.0,0.0,0.381,Weak,,NEEDS MANUAL VERIFICATION - not accepted
33410296,GPS RAZA NAGAR,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,5208500531,Kaplan,31.412874,73.104687,https://www.openstreetmap.org/node/5208500531,37.2,district sibling median (3 schools),0.375,0.0,0.0,0.375,Weak,,NEEDS MANUAL VERIFICATION - not accepted
33410296,GPS RAZA NAGAR,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,5259931200,The City Grammar School,31.405205,73.111641,https://www.openstreetmap.org/node/5259931200,38.2,district sibling median (3 schools),0.364,0.0,0.0,0.364,Weak,,NEEDS MANUAL VERIFICATION - not accepted
33410296,GPS RAZA NAGAR,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,5207471021,Government MC higher secondary school Gulam Mohammad Abad,31.444926,73.040828,https://www.openstreetmap.org/node/5207471021,32.3,district sibling median (3 schools),0.345,0.0,0.0,0.345,Weak,,NEEDS MANUAL VERIFICATION - not accepted
33410296,GPS RAZA NAGAR,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,5255258620,Govt. Crescent Model High School Faisalabad,31.450124,73.091022,https://www.openstreetmap.org/node/5255258620,32.8,district sibling median (3 schools),0.345,0.0,0.0,0.345,Weak,,NEEDS MANUAL VERIFICATION - not accepted
33410296,GPS RAZA NAGAR,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",way,1486191892,(unnamed amenity=school POI),31.76107,72.908324,https://www.openstreetmap.org/way/1486191892,7.9,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33410296,GPS RAZA NAGAR,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",node,13626280079,(unnamed amenity=school POI),31.757581,72.904618,https://www.openstreetmap.org/node/13626280079,8.0,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
33410296,GPS RAZA NAGAR,CHINIOT,BHOWANA,"district bbox (Chiniot District, rel 16117672)",way,1486191888,(unnamed amenity=school POI),31.766466,72.907015,https://www.openstreetmap.org/way/1486191888,8.2,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
34110497,GPS DERA KULIAN,GUJRANWALA,GUJRANWALA SADAR,"district bbox (Gujranwala District, rel 16117671)",node,4602240391,modern masali school,31.969092,73.979324,https://www.openstreetmap.org/node/4602240391,35.1,district sibling median (7 schools),0.5,0.0,0.0,0.5,Possible,,NEEDS MANUAL VERIFICATION - not accepted
34110497,GPS DERA KULIAN,GUJRANWALA,GUJRANWALA SADAR,"district bbox (Gujranwala District, rel 16117671)",node,5078274321,Fedral School,32.094496,74.179738,https://www.openstreetmap.org/node/5078274321,16.8,district sibling median (7 schools),0.471,0.0,0.0,0.471,Possible,,NEEDS MANUAL VERIFICATION - not accepted
34110497,GPS DERA KULIAN,GUJRANWALA,GUJRANWALA SADAR,"district bbox (Gujranwala District, rel 16117671)",node,4602214196,PIPS NOWSHERA VIRKAN,31.965442,73.975781,https://www.openstreetmap.org/node/4602214196,35.6,district sibling median (7 schools),0.452,0.0,0.0,0.452,Possible,,NEEDS MANUAL VERIFICATION - not accepted
34110497,GPS DERA KULIAN,GUJRANWALA,GUJRANWALA SADAR,"district bbox (Gujranwala District, rel 16117671)",node,7454523365,Dar-ul-Uloom,32.306207,74.147678,https://www.openstreetmap.org/node/7454523365,35.4,district sibling median (7 schools),0.435,0.0,0.0,0.435,Possible,,NEEDS MANUAL VERIFICATION - not accepted
34110497,GPS DERA KULIAN,GUJRANWALA,GUJRANWALA SADAR,"district bbox (Gujranwala District, rel 16117671)",node,4527997191,EFA school jandilia sher khan,31.824083,73.941413,https://www.openstreetmap.org/node/4527997191,44.6,district sibling median (7 schools),0.424,0.0,0.0,0.424,Possible,,NEEDS MANUAL VERIFICATION - not accepted
34110497,GPS DERA KULIAN,GUJRANWALA,GUJRANWALA SADAR,"district bbox (Gujranwala District, rel 16117671)",way,292617518,Iqra Jannat-ul-Atfal,32.306712,74.147778,https://www.openstreetmap.org/way/292617518,35.4,district sibling median (7 schools),0.387,0.0,0.0,0.387,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34110497,GPS DERA KULIAN,GUJRANWALA,GUJRANWALA SADAR,"district bbox (Gujranwala District, rel 16117671)",way,1540204945,(unnamed amenity=school POI),32.051814,74.342909,https://www.openstreetmap.org/way/1540204945,1.9,district sibling median (7 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
34110497,GPS DERA KULIAN,GUJRANWALA,GUJRANWALA SADAR,"district bbox (Gujranwala District, rel 16117671)",way,1548283086,(unnamed amenity=school POI),32.025212,74.396554,https://www.openstreetmap.org/way/1548283086,5.1,district sibling median (7 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
34110497,GPS DERA KULIAN,GUJRANWALA,GUJRANWALA SADAR,"district bbox (Gujranwala District, rel 16117671)",way,1548283084,(unnamed amenity=school POI),32.028674,74.403537,https://www.openstreetmap.org/way/1548283084,5.7,district sibling median (7 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
34140293,GGPS DEEPAY PUR,GUJRANWALA,NOSHERA VIRKAN,"district bbox (Gujranwala District, rel 16117671)",node,7454523365,Dar-ul-Uloom,32.306207,74.147678,https://www.openstreetmap.org/node/7454523365,33.3,tehsil sibling median (2 schools),0.364,0.0,0.0,0.364,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34140293,GGPS DEEPAY PUR,GUJRANWALA,NOSHERA VIRKAN,"district bbox (Gujranwala District, rel 16117671)",node,4905664820,Allied School Faiz Campus,32.197351,74.212173,https://www.openstreetmap.org/node/4905664820,24.9,tehsil sibling median (2 schools),0.357,0.0,0.0,0.357,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34140293,GGPS DEEPAY PUR,GUJRANWALA,NOSHERA VIRKAN,"district bbox (Gujranwala District, rel 16117671)",node,4905788812,Allied School Canal Campus,32.160388,74.2119,https://www.openstreetmap.org/node/4905788812,21.7,tehsil sibling median (2 schools),0.345,0.0,0.0,0.345,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34140293,GGPS DEEPAY PUR,GUJRANWALA,NOSHERA VIRKAN,"district bbox (Gujranwala District, rel 16117671)",node,4905790436,Allied School Khiali Campus,32.126779,74.179283,https://www.openstreetmap.org/node/4905790436,16.9,tehsil sibling median (2 schools),0.333,0.0,0.0,0.333,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34140293,GGPS DEEPAY PUR,GUJRANWALA,NOSHERA VIRKAN,"district bbox (Gujranwala District, rel 16117671)",node,4905790437,Allied School City Campus Gujranwala,32.126515,74.178787,https://www.openstreetmap.org/node/4905790437,16.8,tehsil sibling median (2 schools),0.308,0.0,0.0,0.308,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34140293,GGPS DEEPAY PUR,GUJRANWALA,NOSHERA VIRKAN,"district bbox (Gujranwala District, rel 16117671)",node,4976863122,Garrison Academy Junior Campus (APS),32.252229,74.107367,https://www.openstreetmap.org/node/4976863122,26.6,tehsil sibling median (2 schools),0.273,0.0,0.0,0.273,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34140293,GGPS DEEPAY PUR,GUJRANWALA,NOSHERA VIRKAN,"district bbox (Gujranwala District, rel 16117671)",way,445275645,(unnamed amenity=school POI),32.15431,74.167125,https://www.openstreetmap.org/way/445275645,18.5,tehsil sibling median (2 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
34140293,GGPS DEEPAY PUR,GUJRANWALA,NOSHERA VIRKAN,"district bbox (Gujranwala District, rel 16117671)",way,209007632,(unnamed amenity=school POI),32.129487,74.208882,https://www.openstreetmap.org/way/209007632,19.1,tehsil sibling median (2 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
34140293,GGPS DEEPAY PUR,GUJRANWALA,NOSHERA VIRKAN,"district bbox (Gujranwala District, rel 16117671)",way,287517964,(unnamed amenity=school POI),32.173442,74.180934,https://www.openstreetmap.org/way/287517964,21.0,tehsil sibling median (2 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
34620121,GPS BHACHER,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5352343626,Bahak Ahmad Yar,32.227328,73.537928,https://www.openstreetmap.org/node/5352343626,39.4,district sibling median (2 schools),0.455,0.0,0.0,0.455,Possible,,NEEDS MANUAL VERIFICATION - not accepted
34620121,GPS BHACHER,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5737045490,GBPS DAFFAR,32.421904,73.220152,https://www.openstreetmap.org/node/5737045490,29.9,district sibling median (2 schools),0.333,0.0,0.0,0.333,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620121,GPS BHACHER,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",way,1258171965,Govt. Hight School Phalia Ameer,32.428789,73.576064,https://www.openstreetmap.org/way/1258171965,18.9,district sibling median (2 schools),0.32,0.0,0.0,0.32,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620121,GPS BHACHER,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",way,1028275676,Govt Girls Primary School Nathial,32.682194,73.356083,https://www.openstreetmap.org/way/1028275676,16.4,district sibling median (2 schools),0.286,0.0,0.0,0.286,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620121,GPS BHACHER,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,4364299890,Punjab collage,32.429928,73.596067,https://www.openstreetmap.org/node/4364299890,19.8,district sibling median (2 schools),0.286,0.0,0.0,0.286,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620121,GPS BHACHER,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,4555293289,Govt. High School Chak Saida,32.536131,73.164244,https://www.openstreetmap.org/node/4555293289,29.9,district sibling median (2 schools),0.235,0.0,0.0,0.235,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620121,GPS BHACHER,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5383818653,(unnamed amenity=school POI),32.314204,73.185453,https://www.openstreetmap.org/node/5383818653,40.3,district sibling median (2 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
34620216,GGPS KOT AHMAD SHAH,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5352343626,Bahak Ahmad Yar,32.227328,73.537928,https://www.openstreetmap.org/node/5352343626,39.4,district sibling median (2 schools),0.621,0.2,0.333,0.621,Possible,,NEEDS MANUAL VERIFICATION - not accepted
34620216,GGPS KOT AHMAD SHAH,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,4521062790,The Grammar School Dinga,32.633749,73.723855,https://www.openstreetmap.org/node/4521062790,23.7,district sibling median (2 schools),0.37,0.0,0.0,0.37,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620216,GGPS KOT AHMAD SHAH,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5829703592,sufi foundation school kot ishaq,32.143816,73.478239,https://www.openstreetmap.org/node/5829703592,48.3,district sibling median (2 schools),0.359,0.167,0.333,0.359,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620216,GGPS KOT AHMAD SHAH,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,7244237488,GCT - TEVTA Rasul,32.678669,73.562621,https://www.openstreetmap.org/node/7244237488,13.6,district sibling median (2 schools),0.345,0.0,0.0,0.345,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620216,GGPS KOT AHMAD SHAH,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5529035364,Abdullah Public Model High School Kang Channan,32.480137,73.834814,https://www.openstreetmap.org/node/5529035364,35.0,district sibling median (2 schools),0.343,0.0,0.0,0.343,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620216,GGPS KOT AHMAD SHAH,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,4555293289,Govt. High School Chak Saida,32.536131,73.164244,https://www.openstreetmap.org/node/4555293289,29.9,district sibling median (2 schools),0.333,0.0,0.0,0.333,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620216,GGPS KOT AHMAD SHAH,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5383818653,(unnamed amenity=school POI),32.314204,73.185453,https://www.openstreetmap.org/node/5383818653,40.3,district sibling median (2 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
34620292,GGPS MC DERA ROSHAN MBDIN,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,4521062790,The Grammar School Dinga,32.633749,73.723855,https://www.openstreetmap.org/node/4521062790,23.7,district sibling median (2 schools),0.4,0.0,0.0,0.4,Possible,,NEEDS MANUAL VERIFICATION - not accepted
34620292,GGPS MC DERA ROSHAN MBDIN,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5352343626,Bahak Ahmad Yar,32.227328,73.537928,https://www.openstreetmap.org/node/5352343626,39.4,district sibling median (2 schools),0.375,0.0,0.0,0.375,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620292,GGPS MC DERA ROSHAN MBDIN,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5529035364,Abdullah Public Model High School Kang Channan,32.480137,73.834814,https://www.openstreetmap.org/node/5529035364,35.0,district sibling median (2 schools),0.368,0.0,0.0,0.368,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620292,GGPS MC DERA ROSHAN MBDIN,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5829703592,sufi foundation school kot ishaq,32.143816,73.478239,https://www.openstreetmap.org/node/5829703592,48.3,district sibling median (2 schools),0.333,0.0,0.0,0.333,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620292,GGPS MC DERA ROSHAN MBDIN,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,7244237488,GCT - TEVTA Rasul,32.678669,73.562621,https://www.openstreetmap.org/node/7244237488,13.6,district sibling median (2 schools),0.312,0.0,0.0,0.312,Weak,,NEEDS MANUAL VERIFICATION - not accepted
